game_track_id,game_track_name,meta_class,mapping_source
GoianiaMixed-27,GoianiaMixed,Formula Ultimate Gen2,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Formula Reiza,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Formula V10 G1,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Formula V10 G2,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Formula V12,track-type-fallback
GoianiaMixed-27,GoianiaMixed,F-USA Gen.1,track-type-fallback
GoianiaMixed-27,GoianiaMixed,F-USA Gen.2,track-type-fallback
GoianiaMixed-27,GoianiaMixed,F-USA Gen.3,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Formula Classic G1,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Formula Classic G2,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Formula Classic G3,track-type-fallback
GoianiaMixed-27,GoianiaMixed,F3,track-type-fallback
GoianiaMixed-27,GoianiaMixed,FTS,track-type-fallback
GoianiaMixed-27,GoianiaMixed,FormulaVee Brazil,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Street Cars A,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Street Cars B,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Ultima,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Sprint Race,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Lancer Cup,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Street Cars C,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Stock Car Brasil 19 GrA,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Stock Car Brasil 20 GrA,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Stock Car Brasil 21 GrA,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Old Stock Race 79,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Stock Car Brasil 86 GrB,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Super V8,track-type-fallback
GoianiaMixed-27,GoianiaMixed,M1 PROCAR,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Stock Car Brasil 99 GrC,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Copa Truck,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Group A,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Hot Cars,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Hot Cars,track-type-fallback
GoianiaMixed-27,GoianiaMixed,JCW,track-type-fallback
GoianiaMixed-27,GoianiaMixed,TSI Cup,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Formula Retro G3,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Formula Retro G1,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Formula Retro G2,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Formula Vintage G1,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Formula Vintage G2,track-type-fallback
GoianiaMixed-27,GoianiaMixed,GT Classics,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Vintage Touring Cars T1,track-type-fallback
GoianiaMixed-27,GoianiaMixed,Vintage Touring Cars T2,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Caterham GrA,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Ginetta G40 Cup,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,GT5,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Caterham GrB,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,TSI Cup,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,ARC,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Caterham GrC,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Copa Classic (Class: B),track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Copa Classic (Class: FL),track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Copa Fusca,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Copa Uno,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Group C,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,GT1,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,GTE,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,P1,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,DPi,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,P2,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,P3,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,P4,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,GT3,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,GT4,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Carrera Cup,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Ginetta G55 Supercup,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Copa Montana,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,GT5,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Super Kart,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Karting 125CC,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Karting GX390,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Karting Shifter,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Karting Rental,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Formula Ultimate Gen1,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Formula Ultimate Gen2,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Formula Reiza,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Formula V10 G1,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Formula V10 G2,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Formula V12,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,F-USA Gen.1,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,F-USA Gen.2,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,F-USA Gen.3,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Formula Classic G1,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Formula Classic G2,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Formula Classic G3,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,F3,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,FTS,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,FormulaVee Brazil,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Street Cars A,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Street Cars B,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Ultima,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Sprint Race,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Lancer Cup,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Street Cars C,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Stock Car Brasil 19 GrA,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Stock Car Brasil 20 GrA,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Stock Car Brasil 21 GrA,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Old Stock Race 79,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Stock Car Brasil 86 GrB,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Super V8,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,M1 PROCAR,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Stock Car Brasil 99 GrC,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Copa Truck,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Group A,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Hot Cars,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Hot Cars,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,JCW,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,TSI Cup,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Formula Retro G3,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Formula Retro G1,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Formula Retro G2,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Formula Vintage G1,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Formula Vintage G2,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,GT Classics,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Vintage Touring Cars T1,track-type-fallback
Jacarepagua_SCB-136,Jacarepagua_SCB,Vintage Touring Cars T2,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Caterham GrA,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Ginetta G40 Cup,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,GT5,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Caterham GrB,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,TSI Cup,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,ARC,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Caterham GrC,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Copa Classic (Class: B),track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Copa Classic (Class: FL),track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Copa Fusca,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Copa Uno,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Group C,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,GT1,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,GTE,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,P1,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,DPi,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,P2,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,P3,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,P4,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,GT3,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,GT4,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Carrera Cup,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Ginetta G55 Supercup,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Copa Montana,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,GT5,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Super Kart,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Karting 125CC,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Karting GX390,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Karting Shifter,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Karting Rental,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Formula Ultimate Gen1,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Formula Ultimate Gen2,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Formula Reiza,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Formula V10 G1,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Formula V10 G2,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Formula V12,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,F-USA Gen.1,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,F-USA Gen.2,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,F-USA Gen.3,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Formula Classic G1,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Formula Classic G2,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Formula Classic G3,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,F3,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,FTS,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,FormulaVee Brazil,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Street Cars A,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Street Cars B,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Ultima,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Sprint Race,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Lancer Cup,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Street Cars C,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Stock Car Brasil 19 GrA,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Stock Car Brasil 20 GrA,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Stock Car Brasil 21 GrA,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Old Stock Race 79,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Stock Car Brasil 86 GrB,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Super V8,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,M1 PROCAR,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Stock Car Brasil 99 GrC,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Copa Truck,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Group A,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Hot Cars,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Hot Cars,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,JCW,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,TSI Cup,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Formula Retro G3,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Formula Retro G1,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Formula Retro G2,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Formula Vintage G1,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Formula Vintage G2,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,GT Classics,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Vintage Touring Cars T1,track-type-fallback
Nurb_GP_2020_Sprint_S-73,Nurb_GP_2020_Sprint_S,Vintage Touring Cars T2,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Caterham GrA,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Ginetta G40 Cup,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,GT5,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Caterham GrB,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,TSI Cup,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,ARC,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Caterham GrC,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Copa Classic (Class: B),track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Copa Classic (Class: FL),track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Copa Fusca,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Copa Uno,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Group C,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,GT1,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,GTE,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,P1,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,DPi,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,P2,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,P3,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,P4,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,GT3,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,GT4,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Carrera Cup,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Ginetta G55 Supercup,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Copa Montana,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,GT5,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Super Kart,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Karting 125CC,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Karting GX390,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Karting Shifter,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Karting Rental,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Formula Ultimate Gen1,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Formula Ultimate Gen2,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Formula Reiza,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Formula V10 G1,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Formula V10 G2,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Formula V12,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,F-USA Gen.1,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,F-USA Gen.2,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,F-USA Gen.3,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Formula Classic G1,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Formula Classic G2,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Formula Classic G3,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,F3,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,FTS,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,FormulaVee Brazil,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Street Cars A,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Street Cars B,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Ultima,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Sprint Race,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Lancer Cup,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Street Cars C,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Stock Car Brasil 19 GrA,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Stock Car Brasil 20 GrA,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Stock Car Brasil 21 GrA,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Old Stock Race 79,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Stock Car Brasil 86 GrB,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Super V8,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,M1 PROCAR,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Stock Car Brasil 99 GrC,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Copa Truck,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Group A,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Hot Cars,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Hot Cars,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,JCW,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,TSI Cup,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Formula Retro G3,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Formula Retro G1,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Formula Retro G2,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Formula Vintage G1,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Formula Vintage G2,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,GT Classics,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Vintage Touring Cars T1,track-type-fallback
Virginia_Patriot-105,Virginia_Patriot,Vintage Touring Cars T2,track-type-fallback
Virginia_North-104,Virginia_North,Caterham GrA,track-type-fallback
Virginia_North-104,Virginia_North,Ginetta G40 Cup,track-type-fallback
Virginia_North-104,Virginia_North,GT5,track-type-fallback
Virginia_North-104,Virginia_North,Caterham GrB,track-type-fallback
Virginia_North-104,Virginia_North,TSI Cup,track-type-fallback
Virginia_North-104,Virginia_North,ARC,track-type-fallback
Virginia_North-104,Virginia_North,Caterham GrC,track-type-fallback
Virginia_North-104,Virginia_North,Copa Classic (Class: B),track-type-fallback
Virginia_North-104,Virginia_North,Copa Classic (Class: FL),track-type-fallback
Virginia_North-104,Virginia_North,Copa Fusca,track-type-fallback
Virginia_North-104,Virginia_North,Copa Uno,track-type-fallback
Virginia_North-104,Virginia_North,Group C,track-type-fallback
Virginia_North-104,Virginia_North,GT1,track-type-fallback
Virginia_North-104,Virginia_North,GTE,track-type-fallback
Virginia_North-104,Virginia_North,P1,track-type-fallback
Virginia_North-104,Virginia_North,DPi,track-type-fallback
Virginia_North-104,Virginia_North,P2,track-type-fallback
Virginia_North-104,Virginia_North,P3,track-type-fallback
Virginia_North-104,Virginia_North,P4,track-type-fallback
Virginia_North-104,Virginia_North,GT3,track-type-fallback
Virginia_North-104,Virginia_North,GT4,track-type-fallback
Virginia_North-104,Virginia_North,Carrera Cup,track-type-fallback
Virginia_North-104,Virginia_North,Ginetta G55 Supercup,track-type-fallback
Virginia_North-104,Virginia_North,Copa Montana,track-type-fallback
Virginia_North-104,Virginia_North,GT5,track-type-fallback
Virginia_North-104,Virginia_North,Super Kart,track-type-fallback
Virginia_North-104,Virginia_North,Karting 125CC,track-type-fallback
Virginia_North-104,Virginia_North,Karting GX390,track-type-fallback
Virginia_North-104,Virginia_North,Karting Shifter,track-type-fallback
Virginia_North-104,Virginia_North,Karting Rental,track-type-fallback
Virginia_North-104,Virginia_North,Formula Ultimate Gen1,track-type-fallback
Virginia_North-104,Virginia_North,Formula Ultimate Gen2,track-type-fallback
Virginia_North-104,Virginia_North,Formula Reiza,track-type-fallback
Virginia_North-104,Virginia_North,Formula V10 G1,track-type-fallback
Virginia_North-104,Virginia_North,Formula V10 G2,track-type-fallback
Virginia_North-104,Virginia_North,Formula V12,track-type-fallback
Virginia_North-104,Virginia_North,F-USA Gen.1,track-type-fallback
Virginia_North-104,Virginia_North,F-USA Gen.2,track-type-fallback
Virginia_North-104,Virginia_North,F-USA Gen.3,track-type-fallback
Virginia_North-104,Virginia_North,Formula Classic G1,track-type-fallback
Virginia_North-104,Virginia_North,Formula Classic G2,track-type-fallback
Virginia_North-104,Virginia_North,Formula Classic G3,track-type-fallback
Virginia_North-104,Virginia_North,F3,track-type-fallback
Virginia_North-104,Virginia_North,FTS,track-type-fallback
Virginia_North-104,Virginia_North,FormulaVee Brazil,track-type-fallback
Virginia_North-104,Virginia_North,Street Cars A,track-type-fallback
Virginia_North-104,Virginia_North,Street Cars B,track-type-fallback
Virginia_North-104,Virginia_North,Ultima,track-type-fallback
Virginia_North-104,Virginia_North,Sprint Race,track-type-fallback
Virginia_North-104,Virginia_North,Lancer Cup,track-type-fallback
Virginia_North-104,Virginia_North,Street Cars C,track-type-fallback
Virginia_North-104,Virginia_North,Stock Car Brasil 19 GrA,track-type-fallback
Virginia_North-104,Virginia_North,Stock Car Brasil 20 GrA,track-type-fallback
Virginia_North-104,Virginia_North,Stock Car Brasil 21 GrA,track-type-fallback
Virginia_North-104,Virginia_North,Old Stock Race 79,track-type-fallback
Virginia_North-104,Virginia_North,Stock Car Brasil 86 GrB,track-type-fallback
Virginia_North-104,Virginia_North,Super V8,track-type-fallback
Virginia_North-104,Virginia_North,M1 PROCAR,track-type-fallback
Virginia_North-104,Virginia_North,Stock Car Brasil 99 GrC,track-type-fallback
Virginia_North-104,Virginia_North,Copa Truck,track-type-fallback
Virginia_North-104,Virginia_North,Group A,track-type-fallback
Virginia_North-104,Virginia_North,Hot Cars,track-type-fallback
Virginia_North-104,Virginia_North,Hot Cars,track-type-fallback
Virginia_North-104,Virginia_North,JCW,track-type-fallback
Virginia_North-104,Virginia_North,TSI Cup,track-type-fallback
Virginia_North-104,Virginia_North,Formula Retro G3,track-type-fallback
Virginia_North-104,Virginia_North,Formula Retro G1,track-type-fallback
Virginia_North-104,Virginia_North,Formula Retro G2,track-type-fallback
Virginia_North-104,Virginia_North,Formula Vintage G1,track-type-fallback
Virginia_North-104,Virginia_North,Formula Vintage G2,track-type-fallback
Virginia_North-104,Virginia_North,GT Classics,track-type-fallback
Virginia_North-104,Virginia_North,Vintage Touring Cars T1,track-type-fallback
Virginia_North-104,Virginia_North,Vintage Touring Cars T2,track-type-fallback
Interlagos_Historic_Outer-45,Interlagos_Historic_Outer,Copa Truck,existing-app-matrix
Interlagos_Historic_Outer-45,Interlagos_Historic_Outer,Old Stock Race 79,existing-app-matrix
Interlagos_Historic_Outer-45,Interlagos_Historic_Outer,P3,existing-app-matrix
Interlagos_Historic_Outer-45,Interlagos_Historic_Outer,Sprint Race,existing-app-matrix
Interlagos_Historic_Outer-45,Interlagos_Historic_Outer,Stock Car Brasil 19 GrA,existing-app-matrix
